Record Length,Analog:10000000
Sample Rate,5000000.0
Vertical Scale,CH1:+1.000000E+001
Vertical Offset,CH1:-4.066666E+001
Horizontal Scale,+2.000000E-001
Second,Volt,
-1.960616E-001,+4.166641E-001,
-1.960614E-001,+4.374975E-001,
-1.960612E-001,+4.583308E-001,
-1.960610E-001,+4.999975E-001,
-1.960608E-001,+4.583308E-001,
-1.960606E-001,+4.583308E-001,
-1.960604E-001,+3.749975E-001,
-1.960602E-001,+4.374975E-001,
-1.960600E-001,+4.166641E-001,
-1.960598E-001,+4.374975E-001,
-1.960596E-001,+4.583308E-001,
-1.960594E-001,+3.958308E-001,
-1.960592E-001,+4.374975E-001,
-1.960590E-001,+4.374975E-001,
-1.960588E-001,+4.374975E-001,
-1.960586E-001,+4.583308E-001,
-1.960584E-001,+4.791641E-001,
-1.960582E-001,+4.166641E-001,
-1.960580E-001,+4.166641E-001,
-1.960578E-001,+4.374975E-001,
-1.960576E-001,+4.166641E-001,
-1.960574E-001,+4.583308E-001,
-1.960572E-001,+4.374975E-001,
-1.960570E-001,+4.166641E-001,
-1.960568E-001,+4.374975E-001,
-1.960566E-001,+4.166641E-001,
-1.960564E-001,+4.374975E-001,
-1.960562E-001,+4.791641E-001,
-1.960560E-001,+4.999975E-001,
-1.960558E-001,+3.958308E-001,
-1.960556E-001,+4.166641E-001,
-1.960554E-001,+4.374975E-001,
-1.960552E-001,+4.374975E-001,
-1.960550E-001,+4.791641E-001,
-1.960548E-001,+4.374975E-001,
-1.960546E-001,+4.583308E-001,
-1.960544E-001,+4.374975E-001,
-1.960542E-001,+4.374975E-001,
-1.960540E-001,+4.583308E-001,
-1.960538E-001,+4.583308E-001,
-1.960536E-001,+4.583308E-001,
-1.960534E-001,+4.166641E-001,
-1.960532E-001,+4.791641E-001,
-1.960530E-001,+3.958308E-001,
-1.960528E-001,+4.374975E-001,
-1.960526E-001,+4.166641E-001,
-1.960524E-001,+4.583308E-001,
-1.960522E-001,+4.583308E-001,
-1.960520E-001,+4.374975E-001,
-1.960518E-001,+3.958308E-001,
-1.960516E-001,+4.166641E-001,
-1.960514E-001,+4.166641E-001,
-1.960512E-001,+4.374975E-001,
-1.960510E-001,+4.999975E-001,
-1.960508E-001,+4.166641E-001,
-1.960506E-001,+4.166641E-001,
-1.960504E-001,+4.166641E-001,
-1.960502E-001,+4.583308E-001,
-1.960500E-001,+4.583308E-001,
-1.960498E-001,+4.166641E-001,
-1.960496E-001,+4.583308E-001,
-1.960494E-001,+4.583308E-001,
-1.960492E-001,+4.374975E-001,
-1.960490E-001,+3.958308E-001,
-1.960488E-001,+4.583308E-001,
-1.960486E-001,+4.374975E-001,
-1.960484E-001,+4.374975E-001,
-1.960482E-001,+4.583308E-001,
-1.960480E-001,+4.374975E-001,
-1.960478E-001,+4.374975E-001,
-1.960476E-001,+3.958308E-001,
-1.960474E-001,+3.958308E-001,
-1.960472E-001,+4.374975E-001,
-1.960470E-001,+5.208308E-001,
-1.960468E-001,+4.583308E-001,
-1.960466E-001,+4.583308E-001,
-1.960464E-001,+4.374975E-001,
-1.960462E-001,+3.958308E-001,
-1.960460E-001,+4.374975E-001,
-1.960458E-001,+4.791641E-001,
-1.960456E-001,+4.166641E-001,
-1.960454E-001,+4.166641E-001,
-1.960452E-001,+4.374975E-001,
-1.960450E-001,+4.791641E-001,
-1.960448E-001,+3.958308E-001,
-1.960446E-001,+4.166641E-001,
-1.960444E-001,+4.583308E-001,
-1.960442E-001,+4.583308E-001,
-1.960440E-001,+4.583308E-001,
-1.960438E-001,+4.583308E-001,
-1.960436E-001,+4.166641E-001,
-1.960434E-001,+4.791641E-001,
-1.960432E-001,+4.374975E-001,
-1.960430E-001,+4.999975E-001,
-1.960428E-001,+4.583308E-001,
-1.960426E-001,+3.541641E-001,
-1.960424E-001,+4.374975E-001,
-1.960422E-001,+4.791641E-001,
-1.960420E-001,+4.791641E-001,
-1.960418E-001,+4.166641E-001,
-1.960416E-001,+4.791641E-001,
-1.960414E-001,+4.166641E-001,
-1.960412E-001,+4.374975E-001,
-1.960410E-001,+4.374975E-001,
-1.960408E-001,+3.958308E-001,
-1.960406E-001,+4.374975E-001,
-1.960404E-001,+4.166641E-001,
-1.960402E-001,+4.583308E-001,
-1.960400E-001,+4.791641E-001,
-1.960398E-001,+4.166641E-001,
-1.960396E-001,+4.374975E-001,
-1.960394E-001,+4.583308E-001,
-1.960392E-001,+4.583308E-001,
-1.960390E-001,+4.583308E-001,
-1.960388E-001,+4.583308E-001,
-1.960386E-001,+4.791641E-001,
-1.960384E-001,+4.166641E-001,
-1.960382E-001,+4.166641E-001,
-1.960380E-001,+4.374975E-001,
-1.960378E-001,+4.374975E-001,
-1.960376E-001,+4.374975E-001,
-1.960374E-001,+3.958308E-001,
-1.960372E-001,+4.583308E-001,
-1.960370E-001,+4.374975E-001,
-1.960368E-001,+4.791641E-001,
-1.960366E-001,+4.374975E-001,
-1.960364E-001,+4.791641E-001,
-1.960362E-001,+3.958308E-001,
-1.960360E-001,+4.583308E-001,
-1.960358E-001,+3.958308E-001,
-1.960356E-001,+3.958308E-001,
-1.960354E-001,+3.749975E-001,
-1.960352E-001,+4.374975E-001,
-1.960350E-001,+4.166641E-001,
-1.960348E-001,+4.166641E-001,
-1.960346E-001,+4.374975E-001,
-1.960344E-001,+4.791641E-001,
-1.960342E-001,+4.583308E-001,
-1.960340E-001,+4.374975E-001,
-1.960338E-001,+4.583308E-001,
-1.960336E-001,+4.374975E-001,
-1.960334E-001,+3.958308E-001,
-1.960332E-001,+4.374975E-001,
-1.960330E-001,+4.374975E-001,
-1.960328E-001,+4.583308E-001,
-1.960326E-001,+4.374975E-001,
-1.960324E-001,+4.166641E-001,
-1.960322E-001,+4.791641E-001,
-1.960320E-001,+4.999975E-001,
-1.960318E-001,+3.958308E-001,
-1.960316E-001,+4.999975E-001,
-1.960314E-001,+4.166641E-001,
-1.960312E-001,+4.583308E-001,
-1.960310E-001,+4.583308E-001,
-1.960308E-001,+4.166641E-001,
-1.960306E-001,+4.583308E-001,
-1.960304E-001,+4.791641E-001,
-1.960302E-001,+4.166641E-001,
-1.960300E-001,+4.374975E-001,
-1.960298E-001,+4.583308E-001,
-1.960296E-001,+4.374975E-001,
-1.960294E-001,+4.583308E-001,
-1.960292E-001,+4.583308E-001,
-1.960290E-001,+3.958308E-001,
-1.960288E-001,+4.374975E-001,
-1.960286E-001,+4.166641E-001,
-1.960284E-001,+4.374975E-001,
-1.960282E-001,+4.583308E-001,
-1.960280E-001,+4.166641E-001,
-1.960278E-001,+4.374975E-001,
-1.960276E-001,+4.791641E-001,
-1.960274E-001,+4.791641E-001,
-1.960272E-001,+4.166641E-001,
-1.960270E-001,+4.374975E-001,
-1.960268E-001,+3.958308E-001,
-1.960266E-001,+4.166641E-001,
-1.960264E-001,+4.583308E-001,
-1.960262E-001,+4.374975E-001,
-1.960260E-001,+4.166641E-001,
-1.960258E-001,+4.583308E-001,
-1.960256E-001,+3.958308E-001,
-1.960254E-001,+4.583308E-001,
-1.960252E-001,+4.166641E-001,
-1.960250E-001,+4.791641E-001,
-1.960248E-001,+4.583308E-001,
-1.960246E-001,+3.958308E-001,
-1.960244E-001,+4.374975E-001,
-1.960242E-001,+4.999975E-001,
-1.960240E-001,+4.374975E-001,
-1.960238E-001,+3.958308E-001,
-1.960236E-001,+5.208308E-001,
-1.960234E-001,+3.958308E-001,
-1.960232E-001,+3.958308E-001,
-1.960230E-001,+4.791641E-001,
-1.960228E-001,+4.374975E-001,
-1.960226E-001,+4.374975E-001,
-1.960224E-001,+4.791641E-001,
-1.960222E-001,+4.791641E-001,
-1.960220E-001,+4.583308E-001,
-1.960218E-001,+4.791641E-001,
-1.960216E-001,+4.583308E-001,
-1.960214E-001,+4.166641E-001,
-1.960212E-001,+4.374975E-001,
-1.960210E-001,+4.791641E-001,
-1.960208E-001,+4.166641E-001,
-1.960206E-001,+4.374975E-001,
-1.960204E-001,+4.166641E-001,
-1.960202E-001,+4.583308E-001,
-1.960200E-001,+4.166641E-001,
-1.960198E-001,+4.583308E-001,
-1.960196E-001,+4.166641E-001,
-1.960194E-001,+4.374975E-001,
-1.960192E-001,+4.374975E-001,
-1.960190E-001,+4.999975E-001,
-1.960188E-001,+4.166641E-001,
-1.960186E-001,+4.583308E-001,
-1.960184E-001,+4.791641E-001,
-1.960182E-001,+3.958308E-001,
-1.960180E-001,+5.208308E-001,
-1.960178E-001,+4.791641E-001,
-1.960176E-001,+4.791641E-001,
-1.960174E-001,+4.583308E-001,
-1.960172E-001,+4.583308E-001,
-1.960170E-001,+3.958308E-001,
-1.960168E-001,+4.374975E-001,
-1.960166E-001,+4.999975E-001,
-1.960164E-001,+4.374975E-001,
-1.960162E-001,+4.999975E-001,
-1.960160E-001,+4.583308E-001,
-1.960158E-001,+4.374975E-001,
-1.960156E-001,+4.791641E-001,
-1.960154E-001,+4.583308E-001,
-1.960152E-001,+4.166641E-001,
-1.960150E-001,+4.166641E-001,
-1.960148E-001,+4.374975E-001,
-1.960146E-001,+4.583308E-001,
-1.960144E-001,+4.791641E-001,
-1.960142E-001,+4.374975E-001,
-1.960140E-001,+4.374975E-001,
-1.960138E-001,+4.583308E-001,
-1.960136E-001,+4.999975E-001,
-1.960134E-001,+4.583308E-001,
-1.960132E-001,+4.791641E-001,
-1.960130E-001,+4.583308E-001,
-1.960128E-001,+4.791641E-001,
-1.960126E-001,+4.374975E-001,
-1.960124E-001,+4.166641E-001,
-1.960122E-001,+4.583308E-001,
-1.960120E-001,+4.791641E-001,
-1.960118E-001,+4.791641E-001,
-1.960116E-001,+4.791641E-001,
-1.960114E-001,+5.416641E-001,
-1.960112E-001,+4.791641E-001,
-1.960110E-001,+4.166641E-001,
-1.960108E-001,+4.791641E-001,
-1.960106E-001,+4.583308E-001,
-1.960104E-001,+4.583308E-001,
-1.960102E-001,+4.374975E-001,
-1.960100E-001,+4.374975E-001,
-1.960098E-001,+4.166641E-001,
-1.960096E-001,+4.999975E-001,
-1.960094E-001,+4.374975E-001,
-1.960092E-001,+4.166641E-001,
-1.960090E-001,+4.374975E-001,
-1.960088E-001,+4.791641E-001,
-1.960086E-001,+4.374975E-001,
-1.960084E-001,+4.374975E-001,
-1.960082E-001,+4.374975E-001,
-1.960080E-001,+4.791641E-001,
-1.960078E-001,+4.374975E-001,
-1.960076E-001,+4.583308E-001,
-1.960074E-001,+4.583308E-001,
-1.960072E-001,+4.583308E-001,
-1.960070E-001,+4.583308E-001,
-1.960068E-001,+4.374975E-001,
-1.960066E-001,+4.583308E-001,
-1.960064E-001,+4.791641E-001,
-1.960062E-001,+4.374975E-001,
-1.960060E-001,+4.583308E-001,
-1.960058E-001,+4.374975E-001,
-1.960056E-001,+3.958308E-001,
-1.960054E-001,+4.374975E-001,
-1.960052E-001,+4.374975E-001,
-1.960050E-001,+4.791641E-001,
-1.960048E-001,+4.999975E-001,
-1.960046E-001,+4.374975E-001,
-1.960044E-001,+4.374975E-001,
-1.960042E-001,+4.374975E-001,
-1.960040E-001,+3.958308E-001,
-1.960038E-001,+4.166641E-001,
-1.960036E-001,+4.791641E-001,
-1.960034E-001,+4.166641E-001,
-1.960032E-001,+4.583308E-001,
-1.960030E-001,+4.791641E-001,
-1.960028E-001,+4.583308E-001,
-1.960026E-001,+4.166641E-001,
-1.960024E-001,+4.166641E-001,
-1.960022E-001,+4.583308E-001,
-1.960020E-001,+4.791641E-001,
-1.960018E-001,+4.374975E-001,
-1.960016E-001,+4.374975E-001,
-1.960014E-001,+4.374975E-001,
-1.960012E-001,+4.374975E-001,
-1.960010E-001,+4.374975E-001,
-1.960008E-001,+4.791641E-001,
-1.960006E-001,+4.374975E-001,
-1.960004E-001,+4.791641E-001,
-1.960002E-001,+4.166641E-001,
-1.960000E-001,+4.374975E-001,
-1.959998E-001,+4.374975E-001,
-1.959996E-001,+4.166641E-001,
-1.959994E-001,+3.749975E-001,
-1.959992E-001,+4.583308E-001,
-1.959990E-001,+4.583308E-001,
-1.959988E-001,+4.166641E-001,
-1.959986E-001,+4.791641E-001,
-1.959984E-001,+4.166641E-001,
-1.959982E-001,+4.791641E-001,
-1.959980E-001,+4.166641E-001,
-1.959978E-001,+4.166641E-001,
-1.959976E-001,+4.999975E-001,
-1.959974E-001,+4.374975E-001,
-1.959972E-001,+4.374975E-001,
-1.959970E-001,+3.958308E-001,
-1.959968E-001,+4.166641E-001,
-1.959966E-001,+3.958308E-001,
-1.959964E-001,+4.166641E-001,
-1.959962E-001,+4.791641E-001,
-1.959960E-001,+4.166641E-001,
-1.959958E-001,+4.374975E-001,
-1.959956E-001,+3.958308E-001,
-1.959954E-001,+4.374975E-001,
-1.959952E-001,+4.999975E-001,
-1.959950E-001,+4.791641E-001,
-1.959948E-001,+4.374975E-001,
-1.959946E-001,+4.374975E-001,
-1.959944E-001,+4.166641E-001,
-1.959942E-001,+3.749975E-001,
-1.959940E-001,+4.583308E-001,
-1.959938E-001,+4.374975E-001,
-1.959936E-001,+4.374975E-001,
-1.959934E-001,+4.166641E-001,
-1.959932E-001,+3.958308E-001,
-1.959930E-001,+4.374975E-001,
-1.959928E-001,+4.374975E-001,
-1.959926E-001,+4.583308E-001,
-1.959924E-001,+4.166641E-001,
-1.959922E-001,+4.999975E-001,
-1.959920E-001,+4.166641E-001,
-1.959918E-001,+4.166641E-001,
-1.959916E-001,+3.958308E-001,
-1.959914E-001,+5.208308E-001,
-1.959912E-001,+4.999975E-001,
-1.959910E-001,+4.374975E-001,
-1.959908E-001,+4.791641E-001,
-1.959906E-001,+4.374975E-001,
-1.959904E-001,+4.374975E-001,
-1.959902E-001,+4.374975E-001,
-1.959900E-001,+4.166641E-001,
-1.959898E-001,+3.541641E-001,
-1.959896E-001,+4.166641E-001,
-1.959894E-001,+3.749975E-001,
-1.959892E-001,+4.999975E-001,
-1.959890E-001,+4.166641E-001,
-1.959888E-001,+4.791641E-001,
-1.959886E-001,+4.166641E-001,
-1.959884E-001,+3.749975E-001,
-1.959882E-001,+4.791641E-001,
-1.959880E-001,+4.374975E-001,
-1.959878E-001,+4.374975E-001,
-1.959876E-001,+3.958308E-001,
-1.959874E-001,+4.583308E-001,
-1.959872E-001,+4.374975E-001,
-1.959870E-001,+4.583308E-001,
-1.959868E-001,+4.374975E-001,
-1.959866E-001,+4.791641E-001,
-1.959864E-001,+4.583308E-001,
-1.959862E-001,+4.166641E-001,
-1.959860E-001,+4.791641E-001,
-1.959858E-001,+3.958308E-001,
-1.959856E-001,+4.583308E-001,
-1.959854E-001,+3.541641E-001,
-1.959852E-001,+4.583308E-001,
-1.959850E-001,+4.374975E-001,
-1.959848E-001,+3.958308E-001,
-1.959846E-001,+4.791641E-001,
-1.959844E-001,+4.374975E-001,
-1.959842E-001,+4.374975E-001,
-1.959840E-001,+4.166641E-001,
-1.959838E-001,+4.166641E-001,
-1.959836E-001,+4.374975E-001,
-1.959834E-001,+5.208308E-001,
-1.959832E-001,+4.583308E-001,
-1.959830E-001,+4.374975E-001,
-1.959828E-001,+4.583308E-001,
-1.959826E-001,+4.791641E-001,
-1.959824E-001,+4.583308E-001,
-1.959822E-001,+4.583308E-001,
-1.959820E-001,+4.583308E-001,
-1.959818E-001,+4.374975E-001,
-1.959816E-001,+4.374975E-001,
-1.959814E-001,+3.958308E-001,
-1.959812E-001,+4.374975E-001,
-1.959810E-001,+4.374975E-001,
-1.959808E-001,+4.374975E-001,
-1.959806E-001,+4.166641E-001,
-1.959804E-001,+4.583308E-001,
-1.959802E-001,+4.583308E-001,
-1.959800E-001,+4.791641E-001,
-1.959798E-001,+4.791641E-001,
-1.959796E-001,+4.166641E-001,
-1.959794E-001,+4.791641E-001,
-1.959792E-001,+4.374975E-001,
-1.959790E-001,+4.583308E-001,
-1.959788E-001,+4.583308E-001,
-1.959786E-001,+4.374975E-001,
-1.959784E-001,+4.791641E-001,
-1.959782E-001,+4.583308E-001,
-1.959780E-001,+4.583308E-001,
-1.959778E-001,+4.166641E-001,
-1.959776E-001,+4.374975E-001,
-1.959774E-001,+4.583308E-001,
-1.959772E-001,+4.583308E-001,
-1.959770E-001,+4.583308E-001,
-1.959768E-001,+4.374975E-001,
-1.959766E-001,+4.166641E-001,
-1.959764E-001,+4.374975E-001,
-1.959762E-001,+4.166641E-001,
-1.959760E-001,+4.374975E-001,
-1.959758E-001,+4.791641E-001,
-1.959756E-001,+4.166641E-001,
-1.959754E-001,+4.166641E-001,
-1.959752E-001,+4.791641E-001,
-1.959750E-001,+4.166641E-001,
-1.959748E-001,+4.583308E-001,
-1.959746E-001,+4.374975E-001,
-1.959744E-001,+4.166641E-001,
-1.959742E-001,+4.374975E-001,
-1.959740E-001,+4.374975E-001,
-1.959738E-001,+4.791641E-001,
-1.959736E-001,+4.166641E-001,
-1.959734E-001,+4.374975E-001,
-1.959732E-001,+4.791641E-001,
-1.959730E-001,+4.166641E-001,
-1.959728E-001,+3.958308E-001,
-1.959726E-001,+4.583308E-001,
-1.959724E-001,+4.791641E-001,
-1.959722E-001,+4.583308E-001,
-1.959720E-001,+3.958308E-001,
-1.959718E-001,+4.791641E-001,
-1.959716E-001,+4.166641E-001,
-1.959714E-001,+4.374975E-001,
-1.959712E-001,+4.791641E-001,
-1.959710E-001,+4.583308E-001,
-1.959708E-001,+4.583308E-001,
-1.959706E-001,+4.374975E-001,
-1.959704E-001,+4.583308E-001,
-1.959702E-001,+4.166641E-001,
-1.959700E-001,+4.166641E-001,
-1.959698E-001,+4.583308E-001,
-1.959696E-001,+4.583308E-001,
-1.959694E-001,+4.374975E-001,
-1.959692E-001,+4.374975E-001,
-1.959690E-001,+5.208308E-001,
-1.959688E-001,+4.166641E-001,
-1.959686E-001,+3.958308E-001,
-1.959684E-001,+4.374975E-001,
-1.959682E-001,+4.583308E-001,
-1.959680E-001,+4.791641E-001,
-1.959678E-001,+4.583308E-001,
-1.959676E-001,+4.583308E-001,
-1.959674E-001,+4.791641E-001,
-1.959672E-001,+4.583308E-001,
-1.959670E-001,+4.999975E-001,
-1.959668E-001,+3.749975E-001,
-1.959666E-001,+4.791641E-001,
-1.959664E-001,+4.166641E-001,
-1.959662E-001,+4.374975E-001,
-1.959660E-001,+4.374975E-001,
-1.959658E-001,+4.374975E-001,
-1.959656E-001,+4.374975E-001,
-1.959654E-001,+4.583308E-001,
-1.959652E-001,+4.791641E-001,
-1.959650E-001,+4.791641E-001,
-1.959648E-001,+3.958308E-001,
-1.959646E-001,+4.374975E-001,
-1.959644E-001,+4.166641E-001,
-1.959642E-001,+4.374975E-001,
-1.959640E-001,+4.583308E-001,
-1.959638E-001,+4.166641E-001,
-1.959636E-001,+4.374975E-001,
-1.959634E-001,+4.999975E-001,
-1.959632E-001,+4.583308E-001,
-1.959630E-001,+4.166641E-001,
-1.959628E-001,+4.791641E-001,
-1.959626E-001,+4.166641E-001,
-1.959624E-001,+4.374975E-001,
-1.959622E-001,+4.374975E-001,
-1.959620E-001,+4.583308E-001,
-1.959618E-001,+4.583308E-001,
-1.959616E-001,+4.166641E-001,
-1.959614E-001,+4.166641E-001,
-1.959612E-001,+4.583308E-001,
-1.959610E-001,+4.583308E-001,
-1.959608E-001,+4.374975E-001,
-1.959606E-001,+4.791641E-001,
-1.959604E-001,+4.583308E-001,
-1.959602E-001,+4.374975E-001,
-1.959600E-001,+4.166641E-001,
-1.959598E-001,+4.374975E-001,
-1.959596E-001,+4.166641E-001,
-1.959594E-001,+3.749975E-001,
-1.959592E-001,+4.583308E-001,
-1.959590E-001,+4.791641E-001,
-1.959588E-001,+4.166641E-001,
-1.959586E-001,+4.374975E-001,
-1.959584E-001,+4.166641E-001,
-1.959582E-001,+4.374975E-001,
-1.959580E-001,+4.374975E-001,
-1.959578E-001,+4.583308E-001,
-1.959576E-001,+4.583308E-001,
-1.959574E-001,+4.583308E-001,
-1.959572E-001,+4.791641E-001,
-1.959570E-001,+4.166641E-001,
-1.959568E-001,+4.583308E-001,
-1.959566E-001,+4.583308E-001,
-1.959564E-001,+4.166641E-001,
-1.959562E-001,+4.583308E-001,
-1.959560E-001,+4.374975E-001,
-1.959558E-001,+4.374975E-001,
-1.959556E-001,+4.374975E-001,
-1.959554E-001,+4.999975E-001,
-1.959552E-001,+4.374975E-001,
-1.959550E-001,+4.791641E-001,
-1.959548E-001,+4.166641E-001,
-1.959546E-001,+4.583308E-001,
-1.959544E-001,+4.791641E-001,
-1.959542E-001,+4.374975E-001,
-1.959540E-001,+4.999975E-001,
-1.959538E-001,+4.166641E-001,
-1.959536E-001,+4.374975E-001,
-1.959534E-001,+4.583308E-001,
-1.959532E-001,+4.583308E-001,
-1.959530E-001,+4.374975E-001,
-1.959528E-001,+4.374975E-001,
-1.959526E-001,+4.791641E-001,
-1.959524E-001,+4.791641E-001,
-1.959522E-001,+4.583308E-001,
-1.959520E-001,+4.791641E-001,
-1.959518E-001,+4.583308E-001,
-1.959516E-001,+4.583308E-001,
-1.959514E-001,+4.166641E-001,
-1.959512E-001,+4.583308E-001,
-1.959510E-001,+4.374975E-001,
-1.959508E-001,+4.583308E-001,
-1.959506E-001,+4.583308E-001,
-1.959504E-001,+3.958308E-001,
-1.959502E-001,+4.583308E-001,
-1.959500E-001,+4.374975E-001,
-1.959498E-001,+4.791641E-001,
-1.959496E-001,+4.791641E-001,
-1.959494E-001,+4.583308E-001,
-1.959492E-001,+4.583308E-001,
-1.959490E-001,+4.166641E-001,
-1.959488E-001,+3.749975E-001,
-1.959486E-001,+4.791641E-001,
-1.959484E-001,+4.791641E-001,
-1.959482E-001,+4.583308E-001,
-1.959480E-001,+4.791641E-001,
-1.959478E-001,+4.166641E-001,
-1.959476E-001,+5.208308E-001,
-1.959474E-001,+4.791641E-001,
-1.959472E-001,+4.374975E-001,
-1.959470E-001,+3.749975E-001,
-1.959468E-001,+4.791641E-001,
-1.959466E-001,+4.374975E-001,
-1.959464E-001,+4.583308E-001,
-1.959462E-001,+4.583308E-001,
-1.959460E-001,+4.583308E-001,
-1.959458E-001,+4.791641E-001,
-1.959456E-001,+4.374975E-001,
-1.959454E-001,+4.583308E-001,
-1.959452E-001,+4.374975E-001,
-1.959450E-001,+4.583308E-001,
-1.959448E-001,+4.374975E-001,
-1.959446E-001,+4.791641E-001,
-1.959444E-001,+4.791641E-001,
-1.959442E-001,+4.791641E-001,
-1.959440E-001,+4.374975E-001,
-1.959438E-001,+4.374975E-001,
-1.959436E-001,+4.791641E-001,
-1.959434E-001,+4.999975E-001,
-1.959432E-001,+4.374975E-001,
-1.959430E-001,+4.166641E-001,
-1.959428E-001,+4.166641E-001,
-1.959426E-001,+4.374975E-001,
-1.959424E-001,+4.374975E-001,
-1.959422E-001,+5.624974E-001,
-1.959420E-001,+5.208308E-001,
-1.959418E-001,+4.583308E-001,
-1.959416E-001,+4.583308E-001,
-1.959414E-001,+4.791641E-001,
-1.959412E-001,+4.583308E-001,
-1.959410E-001,+4.583308E-001,
-1.959408E-001,+4.583308E-001,
-1.959406E-001,+4.583308E-001,
-1.959404E-001,+4.791641E-001,
-1.959402E-001,+4.374975E-001,
-1.959400E-001,+4.791641E-001,
-1.959398E-001,+4.374975E-001,
-1.959396E-001,+4.374975E-001,
-1.959394E-001,+4.583308E-001,
-1.959392E-001,+4.583308E-001,
-1.959390E-001,+4.583308E-001,
-1.959388E-001,+4.791641E-001,
-1.959386E-001,+4.374975E-001,
-1.959384E-001,+4.583308E-001,
-1.959382E-001,+5.416641E-001,
-1.959380E-001,+4.166641E-001,
-1.959378E-001,+4.583308E-001,
-1.959376E-001,+4.791641E-001,
-1.959374E-001,+4.166641E-001,
-1.959372E-001,+4.374975E-001,
-1.959370E-001,+4.374975E-001,
-1.959368E-001,+4.583308E-001,
-1.959366E-001,+4.583308E-001,
-1.959364E-001,+4.791641E-001,
-1.959362E-001,+4.374975E-001,
-1.959360E-001,+4.166641E-001,
-1.959358E-001,+4.999975E-001,
-1.959356E-001,+4.374975E-001,
-1.959354E-001,+4.583308E-001,
-1.959352E-001,+4.999975E-001,
-1.959350E-001,+4.583308E-001,
-1.959348E-001,+4.166641E-001,
-1.959346E-001,+4.791641E-001,
-1.959344E-001,+4.166641E-001,
-1.959342E-001,+4.374975E-001,
-1.959340E-001,+4.583308E-001,
-1.959338E-001,+4.791641E-001,
-1.959336E-001,+4.791641E-001,
-1.959334E-001,+4.791641E-001,
-1.959332E-001,+4.374975E-001,
-1.959330E-001,+3.749975E-001,
-1.959328E-001,+4.374975E-001,
-1.959326E-001,+3.958308E-001,
-1.959324E-001,+4.791641E-001,
-1.959322E-001,+4.166641E-001,
-1.959320E-001,+4.166641E-001,
-1.959318E-001,+4.791641E-001,
-1.959316E-001,+4.166641E-001,
-1.959314E-001,+4.583308E-001,
-1.959312E-001,+4.583308E-001,
-1.959310E-001,+4.583308E-001,
-1.959308E-001,+4.791641E-001,
-1.959306E-001,+4.583308E-001,
-1.959304E-001,+4.583308E-001,
-1.959302E-001,+4.791641E-001,
-1.959300E-001,+4.374975E-001,
-1.959298E-001,+4.583308E-001,
-1.959296E-001,+4.791641E-001,
-1.959294E-001,+4.791641E-001,
-1.959292E-001,+4.374975E-001,
-1.959290E-001,+4.583308E-001,
-1.959288E-001,+4.791641E-001,
-1.959286E-001,+4.791641E-001,
-1.959284E-001,+4.374975E-001,
-1.959282E-001,+4.791641E-001,
-1.959280E-001,+4.583308E-001,
-1.959278E-001,+4.583308E-001,
-1.959276E-001,+3.958308E-001,
-1.959274E-001,+4.791641E-001,
-1.959272E-001,+4.374975E-001,
-1.959270E-001,+4.999975E-001,
-1.959268E-001,+4.374975E-001,
-1.959266E-001,+4.791641E-001,
-1.959264E-001,+4.999975E-001,
-1.959262E-001,+4.374975E-001,
-1.959260E-001,+4.583308E-001,
-1.959258E-001,+4.791641E-001,
-1.959256E-001,+4.791641E-001,
-1.959254E-001,+4.583308E-001,
-1.959252E-001,+4.583308E-001,
-1.959250E-001,+4.583308E-001,
-1.959248E-001,+4.374975E-001,
-1.959246E-001,+3.958308E-001,
-1.959244E-001,+4.374975E-001,
-1.959242E-001,+4.166641E-001,
-1.959240E-001,+4.374975E-001,
-1.959238E-001,+4.374975E-001,
-1.959236E-001,+4.583308E-001,
-1.959234E-001,+4.374975E-001,
-1.959232E-001,+4.166641E-001,
-1.959230E-001,+4.583308E-001,
-1.959228E-001,+4.374975E-001,
-1.959226E-001,+4.791641E-001,
-1.959224E-001,+4.374975E-001,
-1.959222E-001,+4.166641E-001,
-1.959220E-001,+4.374975E-001,
-1.959218E-001,+3.958308E-001,
-1.959216E-001,+4.791641E-001,
-1.959214E-001,+4.374975E-001,
-1.959212E-001,+4.374975E-001,
-1.959210E-001,+4.791641E-001,
-1.959208E-001,+4.374975E-001,
-1.959206E-001,+4.583308E-001,
-1.959204E-001,+4.583308E-001,
-1.959202E-001,+4.374975E-001,
-1.959200E-001,+4.791641E-001,
-1.959198E-001,+4.374975E-001,
-1.959196E-001,+4.166641E-001,
-1.959194E-001,+4.583308E-001,
-1.959192E-001,+4.166641E-001,
-1.959190E-001,+4.374975E-001,
-1.959188E-001,+4.374975E-001,
-1.959186E-001,+3.958308E-001,
-1.959184E-001,+4.583308E-001,
-1.959182E-001,+4.791641E-001,
-1.959180E-001,+4.583308E-001,
-1.959178E-001,+4.374975E-001,
-1.959176E-001,+4.166641E-001,
